Timestamp,Temperature(C),Humidity(%),Rain_raw, Light_raw,soil_moist_percent(%), UV_raw,irrigation,artificial_water_consumption_per_acre(L/3min),total_artificial_water_consumption(L/3min),soil_moist_raw
1689923100,34,49,676,52428.6,-57,386,0,0.0,0.0,685.63
1689923281,34,49,676,52428.6,-58,425,0,0.0,0.0,688.22
1689923461,33,50,676,52428.6,-60,404,0,0.0,0.0,693.4
1689923642,33,47,676,52428.6,-60,415,0,0.0,0.0,693.4
1689923822,32,52,676,52428.6,-62,395,0,0.0,0.0,698.58
1689924003,32,53,676,52428.6,-66,453,0,0.0,0.0,708.94
1689924183,32,50,676,52428.6,-67,349,0,0.0,0.0,711.53
1689924364,32,52,676,52428.6,-69,423,0,0.0,0.0,716.71
1689924544,32,51,676,52428.6,-71,407,0,0.0,0.0,721.89
1689924725,32,52,676,52428.6,-70,383,0,0.0,0.0,719.3
1689924905,33,50,676,52428.6,-71,414,0,0.0,0.0,721.89
1689925086,33,48,676,52428.6,-74,391,0,0.0,0.0,729.66
1689925266,33,47,676,52428.6,-74,437,0,0.0,0.0,729.66
1689925447,34,47,676,52428.6,-73,409,0,0.0,0.0,727.0699999999999
1689925627,34,48,676,52428.6,-73,391,0,0.0,0.0,727.0699999999999
1689925808,34,44,676,52428.6,-75,443,0,0.0,0.0,732.25
1689925988,35,46,676,52428.6,-73,429,0,0.0,0.0,727.0699999999999
1689926169,35,45,676,52428.6,-71,441,0,0.0,0.0,721.89
1689926349,36,44,676,52428.6,-71,443,0,0.0,0.0,721.89
1689926530,36,46,676,52428.6,-69,419,0,0.0,0.0,716.71
1689926710,36,43,676,52428.6,-70,442,0,0.0,0.0,719.3
1689926891,36,45,676,52428.6,-72,482,0,0.0,0.0,724.48
1689927071,36,43,676,52428.6,-70,461,0,0.0,0.0,719.3
1689927252,36,44,676,52428.6,-68,542,0,0.0,0.0,714.12
1689927432,36,44,676,52428.6,-65,453,0,0.0,0.0,706.35
1689927613,36,47,676,52428.6,-65,457,0,0.0,0.0,706.35
1689927793,37,43,676,52428.6,-65,484,0,0.0,0.0,706.35
1689927974,37,45,676,52428.6,-65,457,0,0.0,0.0,706.35
1689928154,37,40,676,52428.6,-59,484,0,0.0,0.0,690.81
1689928335,37,37,676,52428.6,-59,504,0,0.0,0.0,690.81
1689928515,38,40,676,52428.6,-59,465,0,0.0,0.0,690.81
1689928696,37,43,676,52428.6,-59,484,0,0.0,0.0,690.81
1689928876,38,38,676,52428.6,-56,497,0,0.0,0.0,683.04
1689929057,37,41,676,52428.6,-59,504,0,0.0,0.0,690.81
1689929237,37,45,676,52428.6,-58,544,0,0.0,0.0,688.22
1689929418,36,44,676,52428.6,-60,556,0,0.0,0.0,693.4
1689929598,35,42,676,52428.6,-58,581,0,0.0,0.0,688.22
1689929779,36,43,676,52428.6,-56,571,0,0.0,0.0,683.04
1689929959,35,45,676,52428.6,-58,497,0,0.0,0.0,688.22
1689930140,36,43,676,52428.6,-62,585,0,0.0,0.0,698.58
1689930320,36,43,676,52428.6,-60,599,0,0.0,0.0,693.4
1689930501,35,47,676,52428.6,-58,603,0,0.0,0.0,688.22
1689930681,35,46,676,52428.6,-57,550,0,0.0,0.0,685.63
1689930862,35,48,676,52428.6,-60,524,0,0.0,0.0,693.4
1689931042,35,46,676,52428.6,-57,570,0,0.0,0.0,685.63
1689931223,35,46,676,52428.6,-59,567,0,0.0,0.0,690.81
1689931403,35,47,677,52428.6,-59,593,0,0.0,0.0,690.81
1689931584,35,45,676,52428.6,-57,582,0,0.0,0.0,685.63
1689931764,35,49,676,52428.6,-60,656,0,0.0,0.0,693.4
1689931945,35,48,676,52428.6,-60,614,0,0.0,0.0,693.4
1689932125,34,47,676,52428.6,-58,564,0,0.0,0.0,688.22
1689932306,35,50,676,52428.6,-60,619,0,0.0,0.0,693.4
1689932486,35,49,676,52428.6,-60,597,0,0.0,0.0,693.4
1689932667,35,49,676,52428.6,-60,607,0,0.0,0.0,693.4
1689932847,35,48,676,52428.6,-60,625,0,0.0,0.0,693.4
1689933028,35,48,676,52428.6,-60,629,0,0.0,0.0,693.4
1689933209,35,49,676,52428.6,-60,642,0,0.0,0.0,693.4
1689933389,35,49,676,52428.6,-60,613,0,0.0,0.0,693.4
1689933570,35,49,676,52428.6,-60,645,0,0.0,0.0,693.4
1689933750,35,48,676,52428.6,-59,672,0,0.0,0.0,690.81
1689933931,35,47,677,52428.6,-59,646,0,0.0,0.0,690.81
1689934111,35,50,676,52428.6,-60,626,0,0.0,0.0,693.4
1689934292,35,45,677,52428.6,-59,599,0,0.0,0.0,690.81
1689934472,35,49,676,52428.6,-58,626,0,0.0,0.0,688.22
1689934653,35,47,676,52428.6,-58,603,0,0.0,0.0,688.22
1689934833,35,47,676,52428.6,-59,622,0,0.0,0.0,690.81
1689935014,35,47,676,52428.6,-59,581,0,0.0,0.0,690.81
1689935194,35,49,676,52428.6,-60,551,0,0.0,0.0,693.4
1689935375,35,46,676,52428.6,-57,589,0,0.0,0.0,685.63
1689935555,35,48,676,52428.6,-60,562,0,0.0,0.0,693.4
1689935736,35,47,676,52428.6,-57,560,0,0.0,0.0,685.63
1689935916,35,48,676,52428.6,-56,556,0,0.0,0.0,683.04
1689936097,34,53,676,52428.6,-58,568,0,0.0,0.0,688.22
1689936277,35,49,676,52428.6,-56,614,0,0.0,0.0,683.04
1689936458,35,50,676,52428.6,-60,590,0,0.0,0.0,693.4
1689936638,35,49,676,52428.6,-57,649,0,0.0,0.0,685.63
1689936819,34,49,676,52428.6,-57,602,0,0.0,0.0,685.63
1689936999,34,48,676,52428.6,-59,603,0,0.0,0.0,690.81
1689937180,35,47,676,52428.6,-59,603,0,0.0,0.0,690.81
1689937360,35,47,676,52428.6,-57,582,0,0.0,0.0,685.63
1689937541,35,48,676,52428.6,-59,618,0,0.0,0.0,690.81
1689937721,35,47,676,52428.6,-56,599,0,0.0,0.0,683.04
1689937902,34,47,677,52428.6,-59,598,0,0.0,0.0,690.81
1689938082,35,46,676,52428.6,-57,595,0,0.0,0.0,685.63
1689938263,35,48,676,52428.6,-60,634,0,0.0,0.0,693.4
1689938443,35,46,676,52428.6,-60,625,0,0.0,0.0,693.4
1689938624,35,45,676,52428.6,-59,615,0,0.0,0.0,690.81
1689938804,35,48,676,52428.6,-59,611,0,0.0,0.0,690.81
1689938985,35,47,676,52428.6,-60,606,0,0.0,0.0,693.4
1689939165,35,48,676,52428.6,-57,587,0,0.0,0.0,685.63
1689939346,35,48,676,52428.6,-59,572,0,0.0,0.0,690.81
1689939526,35,48,676,52428.6,-57,562,0,0.0,0.0,685.63
1689939707,35,48,676,52428.6,-57,547,0,0.0,0.0,685.63
1689939887,35,47,676,52428.6,-58,563,0,0.0,0.0,688.22
1689940068,35,50,676,52428.6,-59,572,0,0.0,0.0,690.81
1689940248,35,50,677,52428.6,-58,563,0,0.0,0.0,688.22
1689940429,35,50,676,52428.6,-59,591,0,0.0,0.0,690.81
1689940609,35,48,676,52428.6,-60,591,0,0.0,0.0,693.4
1689940790,35,50,676,52428.6,-61,572,0,0.0,0.0,695.99
1689940970,35,51,676,52428.6,-58,555,0,0.0,0.0,688.22
1689941151,35,50,676,52428.6,-56,582,0,0.0,0.0,683.04
1689941331,35,49,676,52428.6,-60,570,0,0.0,0.0,693.4
1689941512,35,50,676,52428.6,-58,547,0,0.0,0.0,688.22
1689941692,35,49,676,52428.6,-58,531,0,0.0,0.0,688.22
1689941873,35,48,676,52428.6,-57,509,0,0.0,0.0,685.63
1689942053,35,49,676,52428.6,-57,544,0,0.0,0.0,685.63
1689942234,35,48,676,52428.6,-58,548,0,0.0,0.0,688.22
1689942414,35,49,676,52428.6,-59,572,0,0.0,0.0,690.81
1689942595,35,50,676,52428.6,-57,542,0,0.0,0.0,685.63
1689942775,35,50,676,52428.6,-57,508,0,0.0,0.0,685.63
1689942956,35,49,676,52428.6,-60,536,0,0.0,0.0,693.4
1689943136,35,51,676,52428.6,-57,550,0,0.0,0.0,685.63
1689943317,35,50,676,52428.6,-60,531,0,0.0,0.0,693.4
1689943497,35,49,676,52428.6,-63,516,0,0.0,0.0,701.17
1689943678,35,50,676,52428.6,-62,511,0,0.0,0.0,698.58
1689943858,35,51,676,52428.6,-64,497,0,0.0,0.0,703.76
1689944039,35,51,676,52428.6,-64,481,0,0.0,0.0,703.76
1689944219,35,52,676,52428.6,-62,472,0,0.0,0.0,698.58
1689944400,35,51,676,52428.6,-62,465,0,0.0,0.0,698.58
1689944580,35,52,676,52428.6,-61,507,0,0.0,0.0,695.99
1689944761,35,49,676,52428.6,-62,500,0,0.0,0.0,698.58
1689944941,35,51,676,52428.6,-63,450,0,0.0,0.0,701.17
1689945122,35,53,676,52428.6,-63,461,0,0.0,0.0,701.17
1689945302,35,50,676,52428.6,-64,488,0,0.0,0.0,703.76
1689945483,35,52,676,52428.6,-66,488,0,0.0,0.0,708.94
1689945663,35,50,676,52428.6,-67,476,0,0.0,0.0,711.53
1689945844,35,51,676,52428.6,-66,474,0,0.0,0.0,708.94
1689946024,35,49,676,52428.6,-67,480,0,0.0,0.0,711.53
1689946205,35,49,676,52428.6,-67,480,0,0.0,0.0,711.53
1689946385,35,52,676,52428.6,-67,496,0,0.0,0.0,711.53
1689946566,35,52,676,52428.6,-68,480,0,0.0,0.0,714.12
1689946746,35,52,676,52428.6,-68,458,0,0.0,0.0,714.12
1689946927,34,52,676,52428.6,-68,470,0,0.0,0.0,714.12
1689947107,35,52,676,52428.6,-67,449,0,0.0,0.0,711.53
1689947288,35,52,676,52428.6,-67,429,0,0.0,0.0,711.53
1689947468,34,51,676,52428.6,-68,450,0,0.0,0.0,714.12
1689947649,34,52,676,52428.6,-67,461,0,0.0,0.0,711.53
1689947829,34,53,676,52428.6,-67,446,0,0.0,0.0,711.53
1689948010,34,53,676,52428.6,-68,449,0,0.0,0.0,714.12
1689948190,34,54,676,52428.6,-67,426,0,0.0,0.0,711.53
1689948371,34,54,676,52428.6,-65,418,0,0.0,0.0,706.35
1689948551,34,54,676,52428.6,-66,410,0,0.0,0.0,708.94
1689948732,34,55,676,52428.6,-67,406,0,0.0,0.0,711.53
1689948912,34,53,676,52428.6,-67,370,0,0.0,0.0,711.53
1689949093,34,54,676,52428.6,-68,370,0,0.0,0.0,714.12
1689949273,34,53,676,52428.6,-67,349,0,0.0,0.0,711.53
1689949454,34,53,676,52428.6,-67,349,0,0.0,0.0,711.53
1689949634,34,54,676,52428.6,-68,335,0,0.0,0.0,714.12
1689949815,34,54,676,52428.6,-66,306,0,0.0,0.0,708.94
1689949995,34,55,676,52428.6,-66,308,0,0.0,0.0,708.94
1689950176,34,52,676,52428.6,-65,280,0,0.0,0.0,706.35
1689950356,34,55,676,52428.6,-63,270,0,0.0,0.0,701.17
1689950537,34,53,677,52428.6,-63,265,0,0.0,0.0,701.17
1689950717,34,55,676,52428.6,-62,246,0,0.0,0.0,698.58
1689950898,34,55,676,47765.8,-61,218,0,0.0,0.0,695.99
1689951078,34,55,676,32663.6,-61,207,0,0.0,0.0,695.99
1689951259,33,55,676,30076.0,-60,188,0,0.0,0.0,693.4
1689951439,33,55,676,27046.0,-60,176,0,0.0,0.0,693.4
1689951620,34,55,676,25953.2,-58,169,0,0.0,0.0,688.22
1689951800,34,55,676,24726.4,-59,167,0,0.0,0.0,690.81
1689951981,34,55,676,24116.4,-57,161,0,0.0,0.0,685.63
1689952161,33,54,676,23264.0,-56,156,0,0.0,0.0,683.04
1689952342,33,56,676,22495.6,-56,152,0,0.0,0.0,683.04
1689952522,33,56,676,21902.0,-55,148,0,0.0,0.0,680.45
1689952703,33,55,676,21350.8,-54,144,0,0.0,0.0,677.86
1689952883,33,56,676,20800.8,-53,140,0,0.0,0.0,675.27
1689953064,33,56,676,20442.4,-53,138,0,0.0,0.0,675.27
1689953244,33,56,676,19980.0,-53,134,0,0.0,0.0,675.27
1689953425,33,57,676,19495.0,-54,130,0,0.0,0.0,677.86
1689953605,33,57,676,18968.8,-52,129,0,0.0,0.0,672.6800000000001
1689953786,33,56,676,18610.2,-52,126,0,0.0,0.0,672.6800000000001
1689953966,33,56,676,18226.4,-51,122,0,0.0,0.0,670.09
1689954147,33,57,676,17786.4,-50,120,0,0.0,0.0,667.5
1689954327,33,58,676,17302.6,-50,114,0,0.0,0.0,667.5
1689954508,33,56,676,16840.0,-51,114,0,0.0,0.0,670.09
1689954688,32,56,676,16476.2,-51,113,0,0.0,0.0,670.09
1689954869,33,56,676,16007.4,-51,108,0,0.0,0.0,670.09
1689955050,32,56,676,15605.0,-50,105,0,0.0,0.0,667.5
1689955230,32,56,676,15263.6,-50,103,0,0.0,0.0,667.5
1689955411,32,56,676,14832.8,-50,99,0,0.0,0.0,667.5
1689955591,32,56,676,14462.0,-50,97,0,0.0,0.0,667.5
1689955772,32,55,676,14020.8,-50,97,0,0.0,0.0,667.5
1689955952,32,56,676,13629.0,-49,93,0,0.0,0.0,664.91
1689956133,32,56,676,13270.0,-49,89,0,0.0,0.0,664.91
1689956313,32,56,676,12975.4,-48,85,0,0.0,0.0,662.3199999999999
1689956493,32,55,676,12602.0,-48,82,0,0.0,0.0,662.3199999999999
1689956674,32,56,676,12221.2,-48,78,0,0.0,0.0,662.3199999999999
1689956854,32,56,676,11790.6,-47,77,0,0.0,0.0,659.73
1689957035,32,57,676,11387.2,-46,73,0,0.0,0.0,657.14
1689957216,31,56,676,10905.0,-46,71,0,0.0,0.0,657.14
1689957396,31,58,676,10390.6,-46,67,0,0.0,0.0,657.14
1689957577,31,57,676,9942.0,-46,63,0,0.0,0.0,657.14
1689957757,31,58,676,9471.2,-45,60,0,0.0,0.0,654.55
1689957938,31,58,676,9046.2,-44,58,0,0.0,0.0,651.96
1689958118,31,59,676,8649.6,-43,54,0,0.0,0.0,649.37
1689958299,31,58,676,8175.2,-42,52,0,0.0,0.0,646.78
1689958479,31,59,676,7759.4,-41,48,0,0.0,0.0,644.19
1689958659,30,58,676,7410.4,-40,46,0,0.0,0.0,641.6
1689958840,30,58,676,6963.2,-40,44,0,0.0,0.0,641.6
1689959020,30,59,676,6551.6,-40,40,0,0.0,0.0,641.6
1689959201,30,58,676,6183.0,-36,38,0,0.0,0.0,631.24
1689959381,30,59,677,5796.6,-35,35,0,0.0,0.0,628.65
1689959562,30,59,676,5440.4,-33,32,0,0.0,0.0,623.47
1689959742,29,59,676,5048.2,-31,30,0,0.0,0.0,618.29
1689959923,29,60,676,4655.0,-30,28,0,0.0,0.0,615.7
1689960103,29,60,676,4266.6,-29,26,0,0.0,0.0,613.11
1689960284,29,61,676,3880.2,-29,23,0,0.0,0.0,613.11
1689960464,29,60,676,3499.4,-29,20,0,0.0,0.0,613.11
1689960645,29,61,676,3134.0,-28,17,0,0.0,0.0,610.52
1689960825,28,61,676,2776.4,-27,13,0,0.0,0.0,607.9300000000001
1689961006,28,60,677,2415.6,-28,12,0,0.0,0.0,610.52
1689961186,28,61,676,2089.8,-24,11,0,0.0,0.0,600.16
1689961367,28,61,676,1793.2,-25,8,0,0.0,0.0,602.75
1689961547,28,62,677,1521.0,-24,7,0,0.0,0.0,600.16
1689961728,28,62,677,1271.4,-24,5,0,0.0,0.0,600.16
1689961908,28,63,676,1046.4,-23,4,0,0.0,0.0,597.57
1689962089,28,63,676,847.8,-20,4,0,0.0,0.0,589.8
1689962270,28,64,677,673.8,-20,3,0,0.0,0.0,589.8
1689962451,27,65,677,522.8,-20,3,0,0.0,0.0,589.8
1689962631,27,65,677,392.4,-20,1,0,0.0,0.0,589.8
1689962812,27,64,677,281.8,-16,1,0,0.0,0.0,579.44
1689962992,27,65,676,193.6,-15,0,0,0.0,0.0,576.85
1689963173,27,65,677,126.0,-11,1,0,0.0,0.0,566.49
1689963353,27,65,676,78.0,-9,1,0,0.0,0.0,561.31
1689963534,27,66,676,46.0,-5,1,0,0.0,0.0,550.95
1689963714,27,66,677,26.0,-2,0,0,0.0,0.0,543.18
1689963895,27,66,677,14.2,2,1,0,0.0,0.0,532.82
1689964075,27,67,677,7.6,7,0,0,0.0,0.0,519.87
1689964256,26,68,677,4.2,14,0,0,0.0,0.0,501.74
1689964436,26,69,677,2.4,13,0,0,0.0,0.0,504.33
1689964617,26,69,677,1.2,14,0,0,0.0,0.0,501.74
1689964797,26,70,677,0.8,15,0,0,0.0,0.0,499.15
1689964978,26,71,677,0.4,17,0,0,0.0,0.0,493.97
1689965158,26,71,677,0.2,15,0,0,0.0,0.0,499.15
1689965339,26,70,677,0.2,19,0,0,0.0,0.0,488.79
1689965519,26,70,676,0.2,24,0,0,0.0,0.0,475.84000000000003
1689965700,26,70,677,0.0,24,0,0,0.0,0.0,475.84000000000003
1689965880,26,71,676,0.0,27,0,0,0.0,0.0,468.07
1689966061,26,71,677,0.0,32,0,0,0.0,0.0,455.12
1689966241,25,72,677,0.0,39,0,0,0.0,0.0,436.99
1689966422,25,73,676,0.0,43,0,0,0.0,0.0,426.63
1689966602,25,74,676,0.0,48,0,0,0.0,0.0,413.68
1689966783,25,75,677,0.0,50,0,0,0.0,0.0,408.5
1689966963,24,76,677,0.0,55,0,0,0.0,0.0,395.55
1689967144,24,79,676,0.0,56,0,0,0.0,0.0,392.96000000000004
1689967324,24,80,677,0.0,55,0,0,0.0,0.0,395.55
1689967505,24,81,677,0.0,56,0,0,0.0,0.0,392.96000000000004
1689967685,24,82,676,0.0,56,0,0,0.0,0.0,392.96000000000004
1689967866,24,83,676,0.0,58,0,0,0.0,0.0,387.78
1689968046,23,83,676,0.0,63,0,0,0.0,0.0,374.83000000000004
1689968227,23,83,676,0.0,61,0,0,0.0,0.0,380.01
1689968407,23,82,677,0.0,63,0,0,0.0,0.0,374.83000000000004
1689968588,23,84,677,0.0,63,0,0,0.0,0.0,374.83000000000004
1689968768,23,85,676,0.0,59,0,0,0.0,0.0,385.19
1689968949,23,85,677,0.0,63,0,0,0.0,0.0,374.83000000000004
1689969129,23,86,676,0.0,61,0,0,0.0,0.0,380.01
1689969310,23,87,676,0.0,62,0,0,0.0,0.0,377.41999999999996
1689969490,23,87,677,0.0,66,0,0,0.0,0.0,367.06
1689969670,23,88,676,0.0,67,0,0,0.0,0.0,364.47
1689969851,23,88,677,0.0,65,0,0,0.0,0.0,369.65
1689970031,23,86,677,0.0,68,0,0,0.0,0.0,361.88
1689970212,23,86,677,0.0,73,0,0,0.0,0.0,348.93
1689970392,23,85,677,0.0,74,0,0,0.0,0.0,346.34000000000003
1689970573,23,86,677,0.0,75,0,0,0.0,0.0,343.75
1689970753,23,86,676,0.0,76,0,0,0.0,0.0,341.15999999999997
1689970934,23,87,676,0.0,76,0,0,0.0,0.0,341.15999999999997
1689971114,23,86,677,0.0,76,0,0,0.0,0.0,341.15999999999997
1689971295,23,87,676,0.0,78,0,0,0.0,0.0,335.98
1689971475,23,87,676,0.0,78,0,0,0.0,0.0,335.98
1689971656,23,86,677,0.0,80,0,0,0.0,0.0,330.8
1689971836,23,87,676,0.0,78,0,0,0.0,0.0,335.98
1689972017,23,87,676,0.0,79,0,0,0.0,0.0,333.39
1689972197,23,87,676,0.0,80,0,0,0.0,0.0,330.8
1689972378,23,87,677,0.0,81,0,0,0.0,0.0,328.21000000000004
1689972558,23,88,676,0.0,81,0,0,0.0,0.0,328.21000000000004
1689972739,23,89,676,0.0,81,0,0,0.0,0.0,328.21000000000004
1689972919,23,89,676,0.0,81,0,0,0.0,0.0,328.21000000000004
1689973100,23,89,676,0.0,82,0,0,0.0,0.0,325.62
1689973280,23,90,676,0.0,81,0,0,0.0,0.0,328.21000000000004
1689973461,23,90,676,0.0,81,0,0,0.0,0.0,328.21000000000004
1689973641,23,91,676,0.0,82,0,0,0.0,0.0,325.62
1689973822,23,90,676,0.0,82,0,0,0.0,0.0,325.62
1689974002,23,90,676,0.0,84,0,0,0.0,0.0,320.44
1689974183,23,91,676,0.0,84,0,0,0.0,0.0,320.44
1689974363,23,90,676,0.0,84,0,0,0.0,0.0,320.44
1689974544,22,91,676,0.0,83,0,0,0.0,0.0,323.03
1689974724,22,91,676,0.0,84,0,0,0.0,0.0,320.44
1689974905,22,93,676,0.0,84,0,0,0.0,0.0,320.44
1689975085,22,92,676,0.0,84,0,0,0.0,0.0,320.44
1689975266,22,92,676,0.0,84,0,0,0.0,0.0,320.44
1689975446,22,93,676,0.0,82,0,0,0.0,0.0,325.62
1689975626,22,93,676,0.0,83,0,0,0.0,0.0,323.03
1689975807,22,92,676,0.0,82,0,0,0.0,0.0,325.62
1689975987,22,92,676,0.0,82,0,0,0.0,0.0,325.62
1689976168,22,91,676,0.0,82,0,0,0.0,0.0,325.62
1689976348,22,92,676,0.0,84,0,0,0.0,0.0,320.44
1689976529,22,91,676,0.0,84,0,0,0.0,0.0,320.44
1689976709,22,90,676,0.0,89,0,0,0.0,0.0,307.49
1689976890,23,90,676,0.0,90,0,0,0.0,0.0,304.9
1689977070,23,91,676,0.0,91,0,0,0.0,0.0,302.31
1689977251,23,90,676,0.0,90,0,0,0.0,0.0,304.9
1689977431,23,90,676,0.0,89,0,0,0.0,0.0,307.49
1689977612,23,90,676,0.0,91,0,0,0.0,0.0,302.31
1689977792,23,90,676,0.0,92,0,0,0.0,0.0,299.72
1689977973,23,91,676,0.0,92,0,0,0.0,0.0,299.72
1689978153,23,91,676,0.0,91,0,0,0.0,0.0,302.31
1689978334,23,91,676,0.0,92,0,0,0.0,0.0,299.72
1689978514,23,91,676,0.0,91,0,0,0.0,0.0,302.31
1689978695,23,92,676,0.0,92,0,0,0.0,0.0,299.72
1689978875,22,92,676,0.0,92,0,0,0.0,0.0,299.72
1689979056,23,92,676,0.0,91,0,0,0.0,0.0,302.31
1689979236,23,92,676,0.0,91,0,0,0.0,0.0,302.31
1689979417,23,91,676,0.0,90,0,0,0.0,0.0,304.9
1689979597,22,91,676,0.0,93,0,0,0.0,0.0,297.13
1689979778,22,92,676,0.0,94,0,0,0.0,0.0,294.53999999999996
1689979958,22,91,676,0.0,95,0,0,0.0,0.0,291.95
1689980139,22,91,676,0.0,96,0,0,0.0,0.0,289.36
1689980319,22,92,676,0.0,97,0,0,0.0,0.0,286.77
1689980500,22,92,676,0.0,97,0,0,0.0,0.0,286.77
1689980680,22,92,676,0.0,97,0,0,0.0,0.0,286.77
1689980861,22,92,676,0.0,99,0,0,0.0,0.0,281.59
1689981041,22,92,676,0.0,100,0,0,0.0,0.0,279.0
1689981222,22,92,676,0.0,102,0,0,0.0,0.0,273.82
1689981402,21,92,676,0.0,103,0,0,0.0,0.0,271.23
1689981582,21,91,676,0.0,104,0,0,0.0,0.0,268.64
1689981763,21,92,676,0.0,106,0,0,0.0,0.0,263.46
1689981943,21,91,676,0.0,107,0,0,0.0,0.0,260.87
1689982124,21,93,676,0.0,109,0,0,0.0,0.0,255.69
1689982304,21,94,676,0.0,106,0,0,0.0,0.0,263.46
1689982485,21,94,676,0.0,108,0,0,0.0,0.0,258.28
1689982665,21,95,676,0.0,107,0,0,0.0,0.0,260.87
1689982846,21,95,676,0.0,109,0,0,0.0,0.0,255.69
1689983026,21,95,676,0.0,106,0,0,0.0,0.0,263.46
1689983207,21,94,676,0.0,107,0,0,0.0,0.0,260.87
1689983387,21,95,676,0.0,107,0,0,0.0,0.0,260.87
1689983568,21,95,676,0.0,108,0,0,0.0,0.0,258.28
1689983748,21,95,676,0.0,108,0,0,0.0,0.0,258.28
1689983929,21,95,676,0.0,107,0,0,0.0,0.0,260.87
1689984109,21,95,676,0.0,71,0,0,0.0,0.0,354.11
1689984290,21,96,676,0.0,71,0,0,0.0,0.0,354.11
1689984470,21,97,676,0.0,73,0,0,0.0,0.0,348.93
1689984651,21,97,676,0.0,73,0,0,0.0,0.0,348.93
1689984831,21,97,675,0.0,74,0,0,0.0,0.0,346.34000000000003
1689985012,21,97,675,0.0,73,0,0,0.0,0.0,348.93
1689985192,21,97,675,0.0,73,0,0,0.0,0.0,348.93
1689985373,21,97,675,0.0,73,0,0,0.0,0.0,348.93
1689985553,22,98,675,0.0,73,0,0,0.0,0.0,348.93
1689985734,22,98,674,0.0,72,0,0,0.0,0.0,351.52
1689985914,22,98,673,0.0,73,0,0,0.0,0.0,348.93
1689986095,22,98,673,0.0,72,0,0,0.0,0.0,351.52
1689986275,22,98,673,0.0,70,0,0,0.0,0.0,356.7
1689986455,22,98,673,0.0,71,0,0,0.0,0.0,354.11
1689986636,22,98,672,0.0,71,0,0,0.0,0.0,354.11
1689986816,22,97,672,0.0,72,0,0,0.0,0.0,351.52
1689986997,22,97,672,0.0,72,0,0,0.0,0.0,351.52
1689987177,22,97,673,0.0,73,0,0,0.0,0.0,348.93
1689987358,22,96,672,0.0,76,0,0,0.0,0.0,341.15999999999997
1689987538,22,96,670,0.0,75,0,0,0.0,0.0,343.75
1689987719,21,96,669,0.0,77,0,0,0.0,0.0,338.57
1689987899,21,96,667,0.0,79,0,0,0.0,0.0,333.39
1689988080,21,96,663,0.0,79,0,0,0.0,0.0,333.39
1689988260,21,97,660,0.0,81,0,0,0.0,0.0,328.21000000000004
1689988441,21,98,657,0.0,83,0,0,0.0,0.0,323.03
1689988621,21,98,655,0.0,83,0,0,0.0,0.0,323.03
1689988802,21,97,654,0.0,84,0,0,0.0,0.0,320.44
1689988982,20,97,652,0.0,84,0,0,0.0,0.0,320.44
1689989163,20,98,650,0.0,83,0,0,0.0,0.0,323.03
1689989343,20,99,648,0.0,84,0,0,0.0,0.0,320.44
1689989524,20,99,644,0.0,81,0,0,0.0,0.0,328.21000000000004
1689989704,21,99,643,0.0,75,0,0,0.0,0.0,343.75
1689989885,21,99,642,0.0,73,0,0,0.0,0.0,348.93
1689990065,21,99,643,0.0,25,0,0,0.0,0.0,473.25
1689990246,21,99,643,0.0,23,0,0,0.0,0.0,478.43
1689990426,21,99,644,0.0,22,0,0,0.0,0.0,481.02
1689990607,21,99,644,0.0,22,0,0,0.0,0.0,481.02
1689990787,21,99,645,0.0,23,0,0,0.0,0.0,478.43
1689990968,21,99,646,0.0,23,0,0,0.0,0.0,478.43
1689991148,20,99,647,0.0,23,0,0,0.0,0.0,478.43
1689991329,20,99,648,0.0,24,0,0,0.0,0.0,475.84000000000003
1689991509,20,99,649,0.0,25,0,0,0.0,0.0,473.25
1689991689,20,99,650,0.0,25,0,0,0.0,0.0,473.25
1689991870,20,99,651,0.0,25,0,0,0.0,0.0,473.25
1689992050,20,98,651,0.0,26,0,0,0.0,0.0,470.65999999999997
1689992231,19,98,651,0.0,39,0,0,0.0,0.0,436.99
1689992411,19,99,652,0.0,40,0,0,0.0,0.0,434.4
1689992592,19,99,653,0.0,29,0,0,0.0,0.0,462.89
1689992772,19,99,653,0.0,26,0,0,0.0,0.0,470.65999999999997
1689992953,19,99,653,0.0,26,0,0,0.0,0.0,470.65999999999997
1689993133,19,99,654,0.0,28,0,0,0.0,0.0,465.48
1689993314,19,99,655,0.0,29,0,0,0.0,0.0,462.89
1689993494,19,99,654,0.2,31,0,0,0.0,0.0,457.71
1689993675,19,99,655,0.2,33,0,0,0.0,0.0,452.53
1689993855,19,99,655,0.2,23,0,0,0.0,0.0,478.43
1689994036,19,99,655,0.4,24,0,0,0.0,0.0,475.84000000000003
1689994216,19,99,656,0.6,22,0,0,0.0,0.0,481.02
1689994397,19,99,656,1.0,21,0,0,0.0,0.0,483.61
1689994577,19,99,656,2.0,24,0,0,0.0,0.0,475.84000000000003
1689994758,19,99,656,3.4,27,1,0,0.0,0.0,468.07
1689994938,19,99,657,6.0,26,0,0,0.0,0.0,470.65999999999997
1689995119,19,99,657,11.0,25,1,0,0.0,0.0,473.25
1689995299,19,99,657,20.0,22,1,0,0.0,0.0,481.02
1689995480,19,99,656,35.8,33,1,0,0.0,0.0,452.53
